epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,4840.12,0.67542,0.39495,0.88581,0.97592,0.94961,0.98009,0.83598,0.67617,0.32581,0.90722,0.00540887,0.00540887,0.00540887
373,4853.54,0.6878,0.41362,0.9033,0.97766,0.94961,0.98018,0.83576,0.67583,0.3261,0.9072,0.0053965,0.0053965,0.0053965
374,4867.18,0.6765,0.3925,0.88627,0.97772,0.94961,0.98019,0.83535,0.67566,0.32626,0.90746,0.00538413,0.00538413,0.00538413
375,4880.42,0.67105,0.39283,0.8846,0.97753,0.94961,0.98027,0.83533,0.6754,0.32544,0.90712,0.00537175,0.00537175,0.00537175
376,4893.94,0.65241,0.39299,0.8846,0.9785,0.94961,0.98032,0.83586,0.67491,0.32504,0.90712,0.00535937,0.00535937,0.00535937
377,4907.89,0.66509,0.39059,0.89536,0.9789,0.94961,0.98035,0.8364,0.67501,0.32557,0.90706,0.005347,0.005347,0.005347
378,4921.5,0.68063,0.41382,0.89284,0.97927,0.94961,0.9803,0.83638,0.67487,0.32515,0.90724,0.00533463,0.00533463,0.00533463
379,4935.26,0.6662,0.38965,0.88597,0.97997,0.94824,0.98031,0.83626,0.67452,0.32613,0.90715,0.00532225,0.00532225,0.00532225
380,4948.77,0.66311,0.38631,0.88759,0.9804,0.94703,0.98029,0.83723,0.67384,0.32604,0.90693,0.00530987,0.00530987,0.00530987
381,4962.16,0.66881,0.38653,0.88696,0.97865,0.94744,0.98029,0.83751,0.67333,0.32591,0.90679,0.0052975,0.0052975,0.0052975
382,4975.3,0.67128,0.39338,0.88988,0.98139,0.94574,0.98032,0.83865,0.67303,0.3254,0.90664,0.00528512,0.00528512,0.00528512
383,4988.45,0.65411,0.38216,0.88167,0.98,0.94937,0.98039,0.83869,0.6727,0.3256,0.90654,0.00527275,0.00527275,0.00527275
384,5001.68,0.6544,0.38834,0.89084,0.98255,0.94559,0.9804,0.83885,0.67265,0.3257,0.90654,0.00526038,0.00526038,0.00526038
385,5015.3,0.66171,0.39075,0.88185,0.97999,0.94913,0.9804,0.83896,0.6722,0.32596,0.90618,0.005248,0.005248,0.005248
386,5028.91,0.65802,0.38257,0.8854,0.97832,0.94961,0.98037,0.84011,0.67218,0.32674,0.90622,0.00523563,0.00523563,0.00523563
387,5042.39,0.64459,0.37807,0.884,0.98124,0.94574,0.98039,0.84025,0.67204,0.32655,0.90613,0.00522325,0.00522325,0.00522325
388,5056.06,0.64101,0.38139,0.87207,0.9808,0.94574,0.98044,0.84022,0.6723,0.32665,0.90619,0.00521088,0.00521088,0.00521088
389,5068.95,0.6479,0.38507,0.87732,0.97878,0.94961,0.9805,0.84038,0.6717,0.32714,0.90633,0.0051985,0.0051985,0.0051985
390,5081.73,0.63144,0.37985,0.88124,0.98044,0.94574,0.98043,0.84083,0.67164,0.32712,0.9063,0.00518612,0.00518612,0.00518612
391,5094.46,0.64653,0.38124,0.87743,0.97995,0.94961,0.9805,0.84079,0.67128,0.32715,0.9062,0.00517375,0.00517375,0.00517375
392,5107.55,0.63564,0.37431,0.86305,0.97989,0.94961,0.98045,0.84007,0.67108,0.327,0.90602,0.00516138,0.00516138,0.00516138
393,5120.72,0.65409,0.38306,0.88922,0.97997,0.94821,0.98045,0.84008,0.67119,0.32711,0.90608,0.005149,0.005149,0.005149
394,5133.49,0.63877,0.37961,0.87445,0.97996,0.94766,0.98073,0.84047,0.67072,0.32739,0.90593,0.00513663,0.00513663,0.00513663
395,5146.16,0.65525,0.38416,0.8834,0.97996,0.94782,0.98042,0.83954,0.67054,0.32738,0.90591,0.00512425,0.00512425,0.00512425
396,5158.94,0.64055,0.37972,0.8713,0.97996,0.94776,0.98038,0.83925,0.6698,0.32717,0.90565,0.00511188,0.00511188,0.00511188
397,5172.39,0.65116,0.38211,0.87623,0.97996,0.94778,0.98043,0.83961,0.67,0.32723,0.90578,0.0050995,0.0050995,0.0050995
398,5186.02,0.64055,0.38009,0.87884,0.97996,0.94788,0.98064,0.83935,0.66967,0.32756,0.90557,0.00508712,0.00508712,0.00508712
399,5199.27,0.6534,0.3844,0.87774,0.97997,0.948,0.98061,0.83921,0.66937,0.32727,0.9054,0.00507475,0.00507475,0.00507475
400,5212.17,0.62881,0.37673,0.8721,0.97997,0.94799,0.9806,0.8395,0.66887,0.32723,0.90525,0.00506237,0.00506237,0.00506237
401,5225.61,0.64599,0.37291,0.88442,0.97997,0.94793,0.98033,0.83927,0.66896,0.32725,0.90527,0.00505,0.00505,0.00505
402,5238.93,0.64375,0.36721,0.87615,0.97996,0.94792,0.98033,0.8398,0.66833,0.32751,0.90477,0.00503763,0.00503763,0.00503763
403,5251.78,0.65483,0.39338,0.88821,0.97894,0.94703,0.98034,0.83943,0.66781,0.32755,0.90434,0.00502525,0.00502525,0.00502525
404,5264.72,0.66695,0.38732,0.87839,0.97875,0.94703,0.98052,0.84017,0.6678,0.328,0.90453,0.00501287,0.00501287,0.00501287
405,5278.01,0.65426,0.39158,0.88277,0.97864,0.94703,0.98052,0.8404,0.66745,0.32741,0.90452,0.0050005,0.0050005,0.0050005
406,5290.87,0.63897,0.37466,0.88282,0.97864,0.94709,0.98054,0.83952,0.66757,0.32751,0.90454,0.00498813,0.00498813,0.00498813
407,5304.43,0.65694,0.37487,0.8862,0.97865,0.94739,0.98033,0.83869,0.66698,0.32741,0.90446,0.00497575,0.00497575,0.00497575
408,5317.97,0.63548,0.37918,0.87205,0.97866,0.94806,0.98032,0.84,0.66652,0.32707,0.90413,0.00496337,0.00496337,0.00496337
409,5331.42,0.65533,0.3815,0.88736,0.97868,0.949,0.98039,0.83931,0.66703,0.32782,0.90436,0.004951,0.004951,0.004951
410,5344.6,0.63985,0.37678,0.8798,0.97866,0.94799,0.9804,0.84001,0.6659,0.32742,0.90395,0.00493863,0.00493863,0.00493863
411,5357.99,0.6105,0.35947,0.87063,0.97866,0.94796,0.98047,0.83967,0.66563,0.32759,0.90389,0.00492625,0.00492625,0.00492625
412,5370.64,0.63215,0.36548,0.87645,0.97866,0.9479,0.98078,0.84032,0.66602,0.32778,0.90407,0.00491387,0.00491387,0.00491387
413,5383.23,0.63485,0.38138,0.87625,0.97866,0.94787,0.9808,0.84026,0.66575,0.32759,0.90407,0.0049015,0.0049015,0.0049015
414,5395.84,0.62604,0.36982,0.86871,0.97866,0.94811,0.98086,0.84028,0.66456,0.32677,0.90327,0.00488913,0.00488913,0.00488913
415,5408.57,0.64658,0.38713,0.88721,0.97866,0.94792,0.98073,0.84016,0.66376,0.32773,0.90315,0.00487675,0.00487675,0.00487675
416,5421.38,0.63302,0.37854,0.86656,0.97866,0.94824,0.98071,0.84086,0.66366,0.32733,0.90301,0.00486437,0.00486437,0.00486437
417,5434.22,0.64849,0.38472,0.87717,0.97866,0.94794,0.98068,0.84097,0.66345,0.3264,0.90286,0.004852,0.004852,0.004852
418,5447.06,0.62668,0.37259,0.87404,0.97866,0.9482,0.98073,0.84091,0.66259,0.32663,0.90241,0.00483963,0.00483963,0.00483963
419,5459.85,0.63699,0.40149,0.87755,0.97866,0.94815,0.98074,0.841,0.6624,0.3268,0.90241,0.00482725,0.00482725,0.00482725
420,5472.61,0.63018,0.38037,0.88192,0.97866,0.94815,0.98079,0.84183,0.66263,0.32703,0.90229,0.00481487,0.00481487,0.00481487
421,5485.47,0.63398,0.36765,0.87539,0.97866,0.94812,0.98081,0.84161,0.6626,0.32682,0.90232,0.0048025,0.0048025,0.0048025
422,5498.12,0.63941,0.37729,0.87944,0.97866,0.94814,0.98093,0.84173,0.66194,0.32665,0.90203,0.00479013,0.00479013,0.00479013
423,5510.83,0.6321,0.36216,0.87837,0.97866,0.94811,0.98099,0.84254,0.66167,0.32581,0.9016,0.00477775,0.00477775,0.00477775
424,5523.45,0.60034,0.35582,0.86485,0.97864,0.94729,0.98097,0.84237,0.66144,0.3265,0.90159,0.00476537,0.00476537,0.00476537
425,5536.19,0.63641,0.37466,0.88301,0.97864,0.94727,0.98088,0.84281,0.6613,0.32613,0.90155,0.004753,0.004753,0.004753
426,5549.12,0.62555,0.37499,0.87364,0.97864,0.94723,0.98093,0.84223,0.66041,0.3257,0.90123,0.00474063,0.00474063,0.00474063
427,5562.41,0.63097,0.37491,0.87454,0.98123,0.94534,0.98106,0.84202,0.6606,0.32568,0.9013,0.00472825,0.00472825,0.00472825
428,5575.28,0.63747,0.3723,0.87958,0.98122,0.94521,0.98105,0.84255,0.66102,0.32528,0.90144,0.00471588,0.00471588,0.00471588
429,5587.98,0.63749,0.38467,0.88072,0.98121,0.94451,0.98108,0.84237,0.66066,0.32535,0.90115,0.0047035,0.0047035,0.0047035
430,5600.52,0.63979,0.36896,0.88338,0.9799,0.94458,0.98051,0.8419,0.66024,0.32474,0.90107,0.00469112,0.00469112,0.00469112
431,5613.41,0.62665,0.373,0.87162,0.9799,0.94466,0.98093,0.84235,0.65966,0.32486,0.90098,0.00467875,0.00467875,0.00467875
432,5626.3,0.62258,0.36865,0.88161,0.9799,0.94465,0.98096,0.84175,0.65959,0.32483,0.90093,0.00466638,0.00466638,0.00466638
433,5639.22,0.61874,0.36315,0.87338,0.9799,0.94475,0.98094,0.84162,0.65944,0.32465,0.90088,0.004654,0.004654,0.004654
434,5651.79,0.61506,0.37036,0.8666,0.9799,0.94468,0.98062,0.84128,0.65908,0.32489,0.90085,0.00464162,0.00464162,0.00464162
435,5664.51,0.59672,0.354,0.86283,0.97231,0.9526,0.98062,0.84141,0.65883,0.32498,0.90065,0.00462925,0.00462925,0.00462925
436,5677.06,0.62815,0.36766,0.87922,0.9723,0.95236,0.98051,0.84122,0.65834,0.32496,0.90073,0.00461688,0.00461688,0.00461688
437,5689.68,0.58545,0.34723,0.85533,0.9723,0.95219,0.9805,0.84063,0.65791,0.32494,0.90055,0.0046045,0.0046045,0.0046045
438,5702.24,0.6254,0.37079,0.87187,0.97229,0.95201,0.98059,0.84107,0.65768,0.32397,0.90031,0.00459212,0.00459212,0.00459212
439,5714.83,0.62263,0.35727,0.87837,0.9723,0.95218,0.98053,0.84192,0.65741,0.32409,0.90014,0.00457975,0.00457975,0.00457975
440,5728.07,0.61685,0.3651,0.8766,0.97229,0.95199,0.98053,0.84195,0.65728,0.32468,0.90025,0.00456738,0.00456738,0.00456738
441,5741.12,0.62232,0.36936,0.87738,0.97227,0.95138,0.98053,0.84134,0.65728,0.32426,0.90052,0.004555,0.004555,0.004555
442,5753.81,0.61496,0.36022,0.87263,0.97967,0.94444,0.98049,0.84163,0.65671,0.32426,0.9004,0.00454263,0.00454263,0.00454263
443,5766.67,0.61497,0.35759,0.86598,0.97966,0.94444,0.98043,0.84128,0.65671,0.32416,0.90042,0.00453025,0.00453025,0.00453025
444,5779.94,0.62406,0.36714,0.86942,0.98124,0.94444,0.98042,0.8417,0.65637,0.32362,0.9,0.00451788,0.00451788,0.00451788
445,5793,0.61292,0.35596,0.87163,0.97357,0.95198,0.9804,0.84185,0.65653,0.32378,0.90023,0.0045055,0.0045055,0.0045055
446,5805.64,0.62793,0.35676,0.87456,0.97228,0.95182,0.98026,0.84249,0.65617,0.3237,0.90055,0.00449312,0.00449312,0.00449312
447,5818.33,0.61842,0.35765,0.87621,0.97228,0.95178,0.98029,0.84252,0.65585,0.32354,0.90047,0.00448075,0.00448075,0.00448075
448,5831.21,0.61503,0.35923,0.87865,0.98026,0.94444,0.98029,0.84211,0.65574,0.3241,0.90051,0.00446838,0.00446838,0.00446838
449,5843.98,0.61467,0.36193,0.87332,0.98023,0.94444,0.98034,0.84182,0.65553,0.32341,0.90037,0.004456,0.004456,0.004456
450,5856.98,0.59593,0.35702,0.86964,0.98047,0.94444,0.98009,0.84199,0.65524,0.32392,0.90037,0.00444362,0.00444362,0.00444362
451,5869.84,0.61469,0.36909,0.87064,0.9805,0.94444,0.98004,0.84205,0.65518,0.32349,0.90061,0.00443125,0.00443125,0.00443125
452,5882.7,0.61216,0.36935,0.87232,0.98057,0.94444,0.98005,0.84167,0.65517,0.32327,0.9006,0.00441888,0.00441888,0.00441888
453,5895.5,0.62598,0.37325,0.87597,0.98055,0.94444,0.9801,0.84177,0.65516,0.32324,0.90079,0.0044065,0.0044065,0.0044065
454,5908.46,0.61116,0.38056,0.87287,0.98053,0.94444,0.98031,0.84183,0.65488,0.32346,0.90072,0.00439412,0.00439412,0.00439412
455,5921.91,0.60636,0.35832,0.86432,0.98053,0.94444,0.98031,0.84227,0.6549,0.32296,0.90067,0.00438175,0.00438175,0.00438175
456,5935.12,0.62459,0.37595,0.87916,0.98048,0.94444,0.98031,0.84244,0.65446,0.32328,0.90045,0.00436938,0.00436938,0.00436938
457,5948.52,0.60374,0.35306,0.86709,0.98052,0.94444,0.98037,0.8427,0.65445,0.32275,0.90052,0.004357,0.004357,0.004357
458,5961.68,0.61352,0.36056,0.86964,0.98042,0.94444,0.98036,0.84345,0.65427,0.32297,0.90049,0.00434462,0.00434462,0.00434462
459,5974.79,0.5843,0.34669,0.86529,0.98049,0.94444,0.98016,0.84258,0.65408,0.32256,0.90039,0.00433225,0.00433225,0.00433225
460,5987.7,0.60661,0.35023,0.87352,0.98052,0.94444,0.98019,0.84286,0.65404,0.32196,0.90043,0.00431987,0.00431987,0.00431987
461,6000.25,0.61125,0.37172,0.87148,0.98043,0.94444,0.98018,0.84275,0.65385,0.32207,0.90045,0.0043075,0.0043075,0.0043075
462,6013.28,0.59817,0.36065,0.86913,0.9803,0.94444,0.98019,0.84328,0.65345,0.32175,0.90044,0.00429512,0.00429512,0.00429512
463,6026.17,0.59616,0.33634,0.86393,0.97994,0.94444,0.98018,0.84365,0.65307,0.32188,0.90014,0.00428275,0.00428275,0.00428275
464,6038.92,0.59488,0.35492,0.86359,0.9801,0.94444,0.98011,0.84399,0.65326,0.32161,0.90036,0.00427037,0.00427037,0.00427037
465,6051.56,0.60613,0.36243,0.87185,0.98039,0.94444,0.98,0.84293,0.65302,0.32152,0.90021,0.004258,0.004258,0.004258
466,6064.28,0.61285,0.36795,0.87234,0.98,0.94444,0.97998,0.84391,0.65291,0.32136,0.90021,0.00424562,0.00424562,0.00424562
467,6077.14,0.60774,0.35415,0.86231,0.98123,0.94566,0.97999,0.84426,0.65259,0.32127,0.90004,0.00423325,0.00423325,0.00423325
468,6090.15,0.58686,0.34474,0.85823,0.98108,0.94574,0.97983,0.84402,0.65248,0.32125,0.9,0.00422087,0.00422087,0.00422087
469,6103.23,0.62459,0.36665,0.87838,0.98088,0.94574,0.97977,0.8439,0.65214,0.32079,0.90001,0.0042085,0.0042085,0.0042085
470,6116.52,0.62638,0.36176,0.8809,0.98108,0.94574,0.97986,0.8445,0.652,0.3211,0.90002,0.00419612,0.00419612,0.00419612
471,6129.92,0.60744,0.36649,0.87415,0.98086,0.94574,0.97984,0.84399,0.65185,0.32142,0.90005,0.00418375,0.00418375,0.00418375
472,6142.79,0.58822,0.35372,0.86653,0.98093,0.94574,0.97989,0.84398,0.65149,0.32084,0.89999,0.00417137,0.00417137,0.00417137
473,6155.49,0.61114,0.35916,0.87434,0.98123,0.94561,0.9798,0.84411,0.6508,0.32107,0.89999,0.004159,0.004159,0.004159
474,6168.33,0.58439,0.3481,0.86176,0.97997,0.94444,0.98029,0.8451,0.65056,0.32131,0.89961,0.00414662,0.00414662,0.00414662
475,6181.07,0.58758,0.34314,0.85541,0.97989,0.94447,0.98038,0.84576,0.65084,0.32104,0.89975,0.00413425,0.00413425,0.00413425
476,6194.11,0.59007,0.35201,0.86475,0.97863,0.94444,0.98036,0.84498,0.65054,0.32085,0.8997,0.00412187,0.00412187,0.00412187
477,6206.7,0.58668,0.35577,0.8633,0.97863,0.94444,0.9804,0.84489,0.64999,0.32077,0.8995,0.0041095,0.0041095,0.0041095
478,6219.39,0.60515,0.36225,0.86795,0.9787,0.94444,0.98048,0.84591,0.64987,0.32102,0.89959,0.00409713,0.00409713,0.00409713
479,6232.05,0.59289,0.35763,0.87558,0.97865,0.94444,0.98051,0.84551,0.64999,0.32103,0.89975,0.00408475,0.00408475,0.00408475
480,6244.64,0.59185,0.34882,0.86523,0.97843,0.94444,0.98052,0.8462,0.64988,0.32105,0.89965,0.00407237,0.00407237,0.00407237
481,6257.26,0.59449,0.36246,0.86405,0.97847,0.94444,0.98051,0.84544,0.64996,0.32107,0.89964,0.00406,0.00406,0.00406
482,6270.08,0.59893,0.3536,0.86638,0.97783,0.94444,0.98044,0.84689,0.64965,0.32132,0.89969,0.00404763,0.00404763,0.00404763
483,6282.67,0.59589,0.3585,0.85823,0.97856,0.94334,0.98051,0.84718,0.64933,0.32061,0.89944,0.00403525,0.00403525,0.00403525
484,6295.16,0.60162,0.36454,0.8744,0.97725,0.94337,0.98058,0.84687,0.6493,0.3207,0.89941,0.00402288,0.00402288,0.00402288
485,6307.69,0.58498,0.35214,0.85899,0.97728,0.94462,0.9807,0.84726,0.64885,0.32079,0.89936,0.0040105,0.0040105,0.0040105
486,6320.43,0.59159,0.34775,0.86592,0.97728,0.94474,0.9807,0.84828,0.64886,0.32057,0.89941,0.00399813,0.00399813,0.00399813
487,6333.22,0.58977,0.34784,0.87076,0.97728,0.94468,0.98068,0.8488,0.64855,0.32067,0.89937,0.00398575,0.00398575,0.00398575
488,6346.23,0.5951,0.35244,0.86628,0.97727,0.94447,0.98069,0.84883,0.64811,0.32071,0.89933,0.00397338,0.00397338,0.00397338
489,6358.91,0.60616,0.36085,0.86712,0.97727,0.94451,0.9807,0.8489,0.64807,0.32054,0.89943,0.003961,0.003961,0.003961
490,6371.5,0.58761,0.35489,0.86305,0.97817,0.94444,0.98065,0.84792,0.6479,0.32013,0.89917,0.00394863,0.00394863,0.00394863
491,6384.11,0.58468,0.34426,0.86965,0.97894,0.94444,0.98062,0.84911,0.64758,0.32021,0.899,0.00393625,0.00393625,0.00393625
492,6396.86,0.58832,0.34276,0.87205,0.97874,0.94444,0.98068,0.84903,0.64769,0.31965,0.89907,0.00392388,0.00392388,0.00392388
493,6409.59,0.59327,0.34036,0.86835,0.97911,0.94444,0.98074,0.84852,0.64744,0.32004,0.89895,0.0039115,0.0039115,0.0039115
494,6422.42,0.59165,0.35455,0.86667,0.97919,0.94444,0.98076,0.84866,0.64729,0.32021,0.89897,0.00389913,0.00389913,0.00389913
495,6435.11,0.578,0.341,0.859,0.97949,0.94444,0.98082,0.84911,0.64715,0.32015,0.89901,0.00388675,0.00388675,0.00388675
496,6447.93,0.57768,0.35006,0.87476,0.97956,0.94444,0.98088,0.84935,0.64704,0.31994,0.89896,0.00387437,0.00387437,0.00387437
497,6460.64,0.57828,0.33765,0.86385,0.98119,0.94346,0.98079,0.84993,0.64661,0.32032,0.89893,0.003862,0.003862,0.003862
498,6473.15,0.59688,0.33717,0.86507,0.98119,0.94339,0.98081,0.84975,0.64616,0.31904,0.89876,0.00384963,0.00384963,0.00384963
499,6486.08,0.58006,0.34456,0.85956,0.98119,0.94339,0.98095,0.84979,0.64634,0.31898,0.8988,0.00383725,0.00383725,0.00383725
500,6498.88,0.58512,0.34891,0.85984,0.98084,0.94315,0.98091,0.84943,0.64591,0.31924,0.89877,0.00382487,0.00382487,0.00382487
501,6511.48,0.58391,0.36336,0.87329,0.98088,0.94315,0.98097,0.85001,0.64574,0.31898,0.8988,0.0038125,0.0038125,0.0038125
502,6524,0.57826,0.34508,0.8612,0.98088,0.94315,0.98099,0.85008,0.64545,0.31893,0.89852,0.00380013,0.00380013,0.00380013
503,6536.87,0.57554,0.33882,0.85918,0.98099,0.94315,0.98099,0.85025,0.64518,0.31879,0.89854,0.00378775,0.00378775,0.00378775
504,6549.83,0.57548,0.34612,0.86549,0.98116,0.94315,0.98097,0.84991,0.64526,0.31909,0.89837,0.00377537,0.00377537,0.00377537
505,6562.79,0.58576,0.34657,0.86058,0.98101,0.94315,0.98099,0.84957,0.64484,0.31954,0.89854,0.003763,0.003763,0.003763
506,6575.88,0.58078,0.34664,0.86827,0.98247,0.94315,0.98105,0.84989,0.64449,0.31937,0.89843,0.00375063,0.00375063,0.00375063
507,6589.08,0.58468,0.34411,0.86419,0.98234,0.94315,0.9811,0.84985,0.64439,0.31901,0.89831,0.00373825,0.00373825,0.00373825
508,6602.2,0.58203,0.34877,0.86278,0.98264,0.94315,0.9811,0.85006,0.64368,0.31946,0.89817,0.00372587,0.00372587,0.00372587
509,6615.19,0.577,0.33791,0.85966,0.98264,0.94315,0.98107,0.85047,0.64348,0.31917,0.89809,0.0037135,0.0037135,0.0037135
510,6627.93,0.57806,0.3388,0.86096,0.98272,0.94315,0.9811,0.85016,0.64336,0.31927,0.89805,0.00370112,0.00370112,0.00370112
511,6640.78,0.57109,0.3419,0.86649,0.98231,0.94315,0.98112,0.85051,0.64284,0.31893,0.89785,0.00368875,0.00368875,0.00368875
512,6653.65,0.57704,0.3379,0.86352,0.98237,0.94315,0.98098,0.85005,0.64263,0.31838,0.89798,0.00367637,0.00367637,0.00367637
513,6666.2,0.57038,0.35716,0.86139,0.98225,0.94315,0.98095,0.84998,0.64241,0.31859,0.89783,0.003664,0.003664,0.003664
514,6679.12,0.55386,0.33176,0.854,0.98374,0.94315,0.98096,0.8505,0.64215,0.31942,0.89779,0.00365162,0.00365162,0.00365162
515,6691.97,0.58768,0.34935,0.85993,0.98377,0.94315,0.98091,0.85036,0.6421,0.31918,0.89773,0.00363925,0.00363925,0.00363925
516,6704.7,0.56833,0.33923,0.85837,0.98383,0.94309,0.98094,0.85041,0.64199,0.31867,0.89778,0.00362687,0.00362687,0.00362687
517,6717.38,0.55767,0.34493,0.85412,0.98383,0.94308,0.98094,0.85097,0.64169,0.3186,0.89783,0.0036145,0.0036145,0.0036145
518,6730.14,0.5763,0.34671,0.86519,0.98383,0.94305,0.9809,0.85139,0.64146,0.31857,0.89766,0.00360212,0.00360212,0.00360212
519,6743.27,0.55999,0.32768,0.85596,0.98382,0.94297,0.98088,0.85095,0.64129,0.319,0.89768,0.00358975,0.00358975,0.00358975
520,6756.6,0.55732,0.3366,0.85469,0.98382,0.94276,0.98083,0.85037,0.64082,0.3191,0.89758,0.00357737,0.00357737,0.00357737
521,6769.7,0.56088,0.33528,0.85594,0.98294,0.94186,0.98108,0.85171,0.64035,0.3194,0.8975,0.003565,0.003565,0.003565
522,6782.51,0.56264,0.33932,0.86409,0.98382,0.94255,0.98104,0.85108,0.6401,0.3192,0.89749,0.00355263,0.00355263,0.00355263
523,6795.1,0.56245,0.33525,0.86173,0.98381,0.94241,0.98101,0.85095,0.63975,0.31916,0.8974,0.00354025,0.00354025,0.00354025
524,6808.2,0.58191,0.3469,0.86309,0.9836,0.94186,0.98103,0.85072,0.63959,0.31848,0.8975,0.00352787,0.00352787,0.00352787
525,6821.56,0.55072,0.33692,0.85502,0.98443,0.94186,0.981,0.8511,0.63899,0.31836,0.89711,0.0035155,0.0035155,0.0035155
526,6834.26,0.55575,0.33927,0.84934,0.98446,0.94186,0.98072,0.8507,0.63856,0.31884,0.89707,0.00350313,0.00350313,0.00350313
527,6846.91,0.55207,0.32951,0.85961,0.98458,0.94186,0.98073,0.85082,0.63841,0.31855,0.89704,0.00349075,0.00349075,0.00349075
528,6860.12,0.56007,0.3395,0.85649,0.98471,0.94186,0.98061,0.85024,0.63853,0.3178,0.89721,0.00347838,0.00347838,0.00347838
529,6872.77,0.54444,0.3253,0.85317,0.98479,0.94186,0.98068,0.84953,0.63789,0.31774,0.89698,0.003466,0.003466,0.003466
530,6885.38,0.5434,0.32486,0.85493,0.98492,0.94186,0.98069,0.85032,0.63742,0.31777,0.89701,0.00345363,0.00345363,0.00345363
531,6898.06,0.56922,0.33409,0.86433,0.98497,0.94186,0.98028,0.85038,0.63744,0.31735,0.89717,0.00344125,0.00344125,0.00344125
532,6910.8,0.57213,0.34521,0.85304,0.98501,0.94186,0.98018,0.85014,0.63693,0.3172,0.89716,0.00342888,0.00342888,0.00342888
533,6923.57,0.56413,0.33396,0.86071,0.98503,0.94186,0.9802,0.85009,0.63684,0.31815,0.89717,0.0034165,0.0034165,0.0034165
534,6936.11,0.55368,0.33284,0.85248,0.98499,0.94186,0.98017,0.85063,0.63661,0.31841,0.89723,0.00340413,0.00340413,0.00340413
535,6949.48,0.54883,0.32523,0.85022,0.98494,0.94186,0.9802,0.8501,0.6364,0.31772,0.89732,0.00339175,0.00339175,0.00339175
536,6962.23,0.55887,0.33596,0.85687,0.98497,0.94186,0.98025,0.85042,0.63642,0.3181,0.89726,0.00337938,0.00337938,0.00337938
537,6974.81,0.56584,0.33665,0.85769,0.98494,0.94186,0.98022,0.85115,0.63609,0.3179,0.89722,0.003367,0.003367,0.003367
538,6987.93,0.54745,0.33249,0.85442,0.98492,0.94186,0.98038,0.85119,0.6358,0.31808,0.89728,0.00335462,0.00335462,0.00335462
539,7001.27,0.56125,0.33586,0.85619,0.98495,0.94186,0.98037,0.85187,0.6356,0.31794,0.89716,0.00334225,0.00334225,0.00334225
540,7014.53,0.54218,0.32831,0.85199,0.98486,0.94186,0.98035,0.85172,0.63531,0.31789,0.89719,0.00332988,0.00332988,0.00332988
541,7027.25,0.5421,0.33071,0.8466,0.98489,0.94186,0.98035,0.85168,0.63495,0.31712,0.89719,0.0033175,0.0033175,0.0033175
542,7039.9,0.53046,0.31751,0.83728,0.985,0.94186,0.98032,0.85147,0.63477,0.31695,0.89716,0.00330512,0.00330512,0.00330512
543,7052.88,0.54719,0.3304,0.85972,0.98504,0.94186,0.98033,0.85139,0.63471,0.31695,0.89726,0.00329275,0.00329275,0.00329275
544,7065.87,0.55798,0.33211,0.86853,0.98513,0.94181,0.98036,0.85138,0.63464,0.31689,0.89723,0.00328038,0.00328038,0.00328038
545,7078.6,0.53847,0.33004,0.85218,0.98513,0.94175,0.97917,0.85041,0.63447,0.31749,0.89724,0.003268,0.003268,0.003268
546,7091.39,0.55621,0.33363,0.85335,0.98513,0.94157,0.97919,0.85004,0.63425,0.31719,0.89755,0.00325562,0.00325562,0.00325562
547,7104.5,0.54694,0.31988,0.85082,0.98513,0.94141,0.97916,0.85098,0.63387,0.31721,0.89763,0.00324325,0.00324325,0.00324325
548,7117.4,0.54639,0.32087,0.85777,0.98512,0.94119,0.97915,0.85097,0.63375,0.31745,0.89757,0.00323088,0.00323088,0.00323088
549,7130.02,0.53317,0.32275,0.85026,0.98512,0.94112,0.97916,0.8509,0.63357,0.31723,0.89752,0.0032185,0.0032185,0.0032185
550,7143,0.55516,0.3236,0.8614,0.98513,0.9413,0.97914,0.85137,0.63306,0.31765,0.89743,0.00320612,0.00320612,0.00320612
551,7155.86,0.5726,0.34132,0.86503,0.98513,0.94143,0.97921,0.85107,0.63307,0.31775,0.89751,0.00319375,0.00319375,0.00319375
552,7168.86,0.56951,0.33503,0.86127,0.98513,0.94151,0.97925,0.85106,0.63248,0.31698,0.8971,0.00318138,0.00318138,0.00318138
553,7181.66,0.54088,0.32364,0.85062,0.98513,0.94145,0.97926,0.85133,0.6323,0.31654,0.89721,0.003169,0.003169,0.003169
554,7194.55,0.56098,0.33258,0.86333,0.98513,0.94152,0.97931,0.85123,0.63219,0.31709,0.89716,0.00315662,0.00315662,0.00315662
555,7207.42,0.54882,0.33399,0.85989,0.98512,0.94102,0.97927,0.85078,0.63214,0.31744,0.89718,0.00314425,0.00314425,0.00314425
556,7220.54,0.53487,0.31712,0.86026,0.98512,0.94094,0.97923,0.85041,0.63176,0.31722,0.89701,0.00313188,0.00313188,0.00313188
557,7233.36,0.53387,0.32157,0.85418,0.98512,0.94093,0.97919,0.85109,0.63162,0.31675,0.89729,0.0031195,0.0031195,0.0031195
