epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,2352.89,1.04485,0.61509,1.02893,0.93587,0.94444,0.97258,0.72612,0.97107,0.48174,1.00892,0.00774775,0.00774775,0.00774775
184,2365.62,1.04571,0.61829,1.03714,0.9353,0.9338,0.97136,0.72555,0.97308,0.48818,1.01503,0.00773538,0.00773538,0.00773538
185,2378.33,1.02629,0.61689,1.02731,0.94003,0.93158,0.97634,0.72684,0.9699,0.48575,1.01548,0.007723,0.007723,0.007723
186,2391.08,1.034,0.60621,1.03545,0.94558,0.92636,0.97186,0.72459,0.96469,0.47957,1.01101,0.00771063,0.00771063,0.00771063
187,2403.65,1.02319,0.60976,1.02103,0.9411,0.92892,0.96844,0.72152,0.97286,0.4785,1.015,0.00769825,0.00769825,0.00769825
188,2416.02,1.01308,0.60254,1.01152,0.94559,0.92052,0.96908,0.72277,0.97289,0.47618,1.01562,0.00768587,0.00768587,0.00768587
189,2428.63,0.99171,0.57998,1.01196,0.95742,0.90568,0.96852,0.72855,0.96436,0.47922,1.01549,0.0076735,0.0076735,0.0076735
190,2441.47,1.01378,0.60016,1.0158,0.95284,0.91214,0.97124,0.73017,0.95804,0.47633,1.00895,0.00766113,0.00766113,0.00766113
191,2454.13,0.98074,0.5727,1.00485,0.95894,0.92506,0.97297,0.73185,0.95435,0.4717,1.00681,0.00764875,0.00764875,0.00764875
192,2466.95,1.0305,0.59701,1.03117,0.95631,0.9332,0.9742,0.73203,0.95179,0.46688,1.00564,0.00763637,0.00763637,0.00763637
193,2479.82,1.02096,0.61645,1.02798,0.96737,0.91935,0.97458,0.73259,0.9466,0.46821,1.00216,0.007624,0.007624,0.007624
194,2492.36,1.00921,0.59118,1.01417,0.94831,0.92444,0.97166,0.73163,0.94125,0.47259,1.00094,0.00761163,0.00761163,0.00761163
195,2505.45,1.0242,0.60192,1.01905,0.94188,0.92123,0.97048,0.72867,0.94224,0.47331,1.00211,0.00759925,0.00759925,0.00759925
196,2517.96,1.02382,0.60841,1.01116,0.93478,0.94444,0.97436,0.73271,0.93596,0.47572,0.99727,0.00758687,0.00758687,0.00758687
197,2530.69,1.00733,0.59848,1.01588,0.94918,0.93023,0.97124,0.73424,0.9436,0.47945,1.00101,0.0075745,0.0075745,0.0075745
198,2543.27,1.0053,0.5997,1.0117,0.95479,0.9278,0.97453,0.73461,0.93939,0.47756,0.99771,0.00756213,0.00756213,0.00756213
199,2555.92,1.02422,0.59238,1.03523,0.95493,0.93064,0.97625,0.73496,0.93771,0.47271,0.99673,0.00754975,0.00754975,0.00754975
200,2568.39,1.01607,0.60984,1.01423,0.96479,0.92049,0.97657,0.74287,0.93607,0.46786,0.99624,0.00753737,0.00753737,0.00753737
201,2580.75,1.01998,0.59597,1.01824,0.97167,0.92248,0.97573,0.74241,0.93226,0.46282,0.99388,0.007525,0.007525,0.007525
202,2593.05,0.99914,0.58699,1.00768,0.97407,0.922,0.97554,0.74088,0.93236,0.46283,0.99204,0.00751263,0.00751263,0.00751263
203,2605.59,0.98477,0.61013,0.98394,0.96718,0.92506,0.97377,0.73995,0.9294,0.46454,0.98878,0.00750025,0.00750025,0.00750025
204,2618.15,0.9868,0.58429,1.0019,0.96606,0.91942,0.97645,0.74257,0.9293,0.46097,0.98567,0.00748788,0.00748788,0.00748788
205,2630.46,0.96819,0.58106,0.99113,0.95446,0.94186,0.97633,0.74559,0.92775,0.4594,0.98616,0.0074755,0.0074755,0.0074755
206,2642.58,0.9834,0.56699,1.00487,0.96004,0.9312,0.97607,0.74244,0.9357,0.463,0.98947,0.00746313,0.00746313,0.00746313
207,2654.85,1.00784,0.58848,1.01643,0.95714,0.93152,0.97701,0.74448,0.93536,0.45948,0.99064,0.00745075,0.00745075,0.00745075
208,2667.14,0.99865,0.58089,1.01049,0.95141,0.94315,0.97435,0.74343,0.93687,0.46491,0.98919,0.00743837,0.00743837,0.00743837
209,2679.25,0.96248,0.57381,0.99207,0.95585,0.93411,0.9761,0.74391,0.93287,0.46171,0.98674,0.007426,0.007426,0.007426
210,2691.36,1.00126,0.58829,0.99721,0.94299,0.94186,0.97538,0.74379,0.93328,0.45922,0.98617,0.00741363,0.00741363,0.00741363
211,2703.49,0.99468,0.57982,1.0006,0.95705,0.92135,0.97318,0.74618,0.92789,0.46007,0.98783,0.00740125,0.00740125,0.00740125
212,2715.88,1.01125,0.58697,1.01158,0.94747,0.93215,0.97246,0.74687,0.9254,0.45887,0.98906,0.00738888,0.00738888,0.00738888
213,2728.16,0.97933,0.57393,0.99827,0.93933,0.94022,0.97255,0.74637,0.92283,0.459,0.98914,0.0073765,0.0073765,0.0073765
214,2740.27,0.97943,0.57961,0.99657,0.93986,0.94186,0.97292,0.74759,0.92022,0.45794,0.98782,0.00736413,0.00736413,0.00736413
215,2752.64,0.98159,0.58802,0.99338,0.94498,0.93203,0.97291,0.74541,0.91807,0.45645,0.98775,0.00735175,0.00735175,0.00735175
216,2764.78,0.97314,0.5793,0.99613,0.94249,0.93165,0.97081,0.74561,0.91632,0.45495,0.98705,0.00733937,0.00733937,0.00733937
217,2777.3,0.99219,0.5942,1.01251,0.92584,0.94444,0.97061,0.74516,0.91107,0.45862,0.98617,0.007327,0.007327,0.007327
218,2789.82,0.97057,0.56075,0.99281,0.93829,0.94186,0.96997,0.74582,0.90922,0.45382,0.98667,0.00731462,0.00731462,0.00731462
219,2802.47,0.96533,0.57935,0.98725,0.95844,0.92636,0.96986,0.7456,0.9113,0.45061,0.98954,0.00730225,0.00730225,0.00730225
220,2815.22,1.00018,0.58214,1.00355,0.95597,0.93023,0.96946,0.74583,0.91114,0.45042,0.9893,0.00728988,0.00728988,0.00728988
221,2827.72,0.98011,0.58626,1.00704,0.95606,0.92762,0.97074,0.74685,0.915,0.44989,0.99241,0.0072775,0.0072775,0.0072775
222,2839.91,0.95333,0.57304,0.97537,0.96734,0.91853,0.97031,0.74648,0.91262,0.44945,0.98852,0.00726512,0.00726512,0.00726512
223,2852.42,0.98187,0.58209,0.9912,0.96986,0.91458,0.97047,0.74409,0.91654,0.45238,0.98934,0.00725275,0.00725275,0.00725275
224,2864.68,0.99439,0.56526,0.99815,0.96555,0.9199,0.97182,0.74495,0.91697,0.45308,0.98869,0.00724038,0.00724038,0.00724038
225,2877.12,0.94376,0.56217,0.99145,0.96218,0.92377,0.97057,0.7457,0.91773,0.451,0.98836,0.007228,0.007228,0.007228
226,2889.89,0.98138,0.57989,1.00708,0.95727,0.92506,0.97014,0.74509,0.92195,0.44962,0.99125,0.00721562,0.00721562,0.00721562
227,2902.41,0.93326,0.56266,0.97897,0.9557,0.93411,0.97037,0.74082,0.92412,0.44696,0.9922,0.00720325,0.00720325,0.00720325
228,2915.3,0.9922,0.58205,1.01134,0.95221,0.93798,0.96992,0.74057,0.92452,0.44689,0.9938,0.00719088,0.00719088,0.00719088
229,2927.66,0.97905,0.57199,1.00965,0.95541,0.94132,0.96982,0.73957,0.92239,0.44559,0.99347,0.0071785,0.0071785,0.0071785
230,2940.3,0.96146,0.56911,0.98766,0.95531,0.93895,0.97143,0.74293,0.91632,0.44089,0.99164,0.00716612,0.00716612,0.00716612
231,2952.66,1.0071,0.58948,1.00775,0.962,0.93152,0.97253,0.74197,0.91626,0.43826,0.99335,0.00715375,0.00715375,0.00715375
232,2964.87,0.95559,0.56161,0.97981,0.95767,0.93544,0.97148,0.74171,0.91154,0.43597,0.99196,0.00714138,0.00714138,0.00714138
233,2977.38,0.9702,0.5926,0.98168,0.9688,0.92506,0.97152,0.74609,0.90597,0.43259,0.98789,0.007129,0.007129,0.007129
234,2990.18,0.9484,0.56262,0.98439,0.97176,0.92377,0.97147,0.74744,0.90292,0.43343,0.98735,0.00711662,0.00711662,0.00711662
